system:index,B11,B12,B3,B4,B5,B6,B7,B8,B8A,NBRI,NDMI,NDVI,NDWI,SAVI,VH,VH_variance,VV,VV_VH,VV_variance,class,latitude_209564535,longitude_209564535,.geo
4340,0.2301,0.0986,0.1138,0.0826,0.1196,0.2809,0.3679,0.3471,0.4153,0.5575499,0.20270267,0.61554575,-0.50618356,0.42675057,-15.859965,0.3668986990516174,-9.08021,-0.27184075,0.36134971835729957,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31207800887965,-2.0133755419242285]}"
4341,0.1771,0.068,0.0872,0.0573,0.0833,0.2509,0.3334,0.3226,0.3788,0.6518177,0.2911747,0.69834167,-0.57442653,0.45226732,-14.44936,0.3719436367627414,-7.412128,-0.32190087,0.36150863318917104,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76482836380649,-1.425557255823123]}"
4342,0.2201,0.091,0.102,0.06785,0.1094,0.2838,0.38135,0.3433,0.42775,0.5809349,0.21867236,0.6699501,-0.5418819,0.4534654,-14.8059225,0.3889310039965608,-8.38875,-0.27666578,0.40325591847992115,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.30232113422795,-1.98820437568409]}"
4343,0.2343,0.10315,0.12125,0.0889,0.1258,0.27715,0.3623,0.3304,0.41195,0.524161,0.17017883,0.5759599,-0.46307978,0.39404982,-14.443606,0.49876274683344946,-8.557623,-0.25589862,0.3806694893010292,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31370600379843,-2.0110986359028926]}"
4344,0.2181,0.096,0.1043,0.0616,0.1166,0.3109,0.4051,0.3806,0.4564,0.59714645,0.27142143,0.72139305,-0.5698082,0.507854,-13.461524,0.46438995720267445,-7.224689,-0.3014972,0.36759475029236555,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.4018867720449,-1.8733726473775778]}"
4345,0.2488,0.10875,0.11195,0.09805,0.1245,0.26285,0.34115,0.3181,0.38295,0.49045333,0.1222438,0.5287757,-0.47936288,0.3602849,-15.450295,0.6494135835806247,-9.715126,-0.22789882,0.6877760929266188,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.51342622650114,-1.6506964983013381]}"
4346,0.2256,0.0978,0.1013,0.0626,0.1141,0.3243,0.4378,0.3871,0.4918,0.5966179,0.26358742,0.7215922,-0.5851761,0.51253027,-13.7821245,0.4563128402309289,-6.8950152,-0.33307844,0.3617462836340284,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39499362804949,-1.874252378485787]}"
4347,0.211,0.0778,0.1078,0.0727,0.1097,0.2906,0.379,0.3309,0.4217,0.61928064,0.22125857,0.6397423,-0.508548,0.42861888,-13.220107,0.3104955060587429,-7.331034,-0.286557,0.3055402505678444,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40022474690997,-1.871258196968332]}"
4348,0.2203,0.0931,0.1027,0.0762,0.1065,0.2665,0.3523,0.326,0.3894,0.55571467,0.19348343,0.62108403,-0.52087706,0.4153181,-13.674182,0.4645573012282469,-7.4868426,-0.29239318,0.30587021273327863,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31824371668111,-2.0131759128151776]}"
4349,0.1726,0.06575,0.08665,0.05775,0.0812,0.22985,0.3111,0.28595,0.34315,0.6261018,0.24719225,0.6639511,-0.53489,0.40571293,-14.457228,0.5978412635252681,-6.7245903,-0.36506015,0.40982171193367556,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76805729899453,-1.4318471582179781]}"
4350,0.2154,0.0844,0.1026,0.0687,0.1086,0.3059,0.4043,0.3563,0.4563,0.616973,0.24645793,0.6767059,-0.55284375,0.46637836,-13.290686,0.39280828054556594,-7.1764164,-0.29873642,0.3419096462936082,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39949999388345,-1.8732998531812053]}"
4351,0.176,0.0692,0.0916,0.0656,0.0898,0.2246,0.3049,0.2884,0.3471,0.61297536,0.24203272,0.6293785,-0.51789474,0.3913349,-14.6811285,0.5329654485576825,-7.758095,-0.30852377,0.40209431845594423,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77185293518649,-1.4283735162033238]}"
4352,0.1881,0.0774,0.0911,0.0587,0.093,0.2486,0.328,0.3078,0.3914,0.5981308,0.24137932,0.6796726,-0.54324394,0.43121755,-14.093215,0.4407058038033777,-7.103612,-0.32974762,0.3852560705593753,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77765388034595,-1.4339519546931168]}"
4353,0.1683,0.0669,0.0938,0.0684,0.0902,0.2213,0.2976,0.2656,0.3411,0.59759396,0.2242452,0.5904191,-0.4780189,0.35467625,-13.89481,0.48878006516181927,-7.2281036,-0.31561488,0.3957208662656271,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.7552097610885,-1.4216813982702319]}"
4354,0.1544,0.0563,0.0793,0.0503,0.0729,0.208,0.287,0.275,0.3247,0.6601268,0.280857,0.690747,-0.5523568,0.40839696,-15.040482,0.5647196378083,-6.8203287,-0.37602234,0.3820080779108661,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76113792078718,-1.4320695875407683]}"
4355,0.17795,0.0708,0.08615,0.06005,0.0837,0.2248,0.30855,0.27875,0.34975,0.59490776,0.22071384,0.6455136,-0.5278159,0.39109442,-14.335767,0.486507115803235,-6.974669,-0.34542218,0.44378163749273725,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76458083571035,-1.4424613044420507]}"
4356,0.2111,0.0864,0.099,0.0702,0.1069,0.2819,0.37,0.3477,0.4197,0.601935,0.2444524,0.6640344,-0.5567495,0.45348075,-13.320323,0.5037489613191539,-6.8318233,-0.3219756,0.3854338286664216,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31689315924925,-2.0144655104351576]}"
4357,0.1716,0.0686,0.0883,0.0616,0.0834,0.231,0.3083,0.2814,0.3386,0.608,0.2423841,0.64081633,-0.5223154,0.3911032,-14.682772,0.5698696322791648,-7.0604944,-0.35055807,0.3006251617894069,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.7678075248695,-1.4312749946208245]}"
4358,0.2182,0.0944,0.1035,0.0735,0.1221,0.2619,0.3394,0.3085,0.3848,0.53139734,0.17144483,0.61518323,-0.4975728,0.39965984,-14.6483965,0.45807445236361843,-9.432388,-0.21660458,0.2747389468108494,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31590269523423,-1.96801918670723]}"
4359,0.2242,0.0956,0.0983,0.0742,0.1029,0.2826,0.373,0.3444,0.4123,0.56545454,0.21139641,0.6454849,-0.5559069,0.4412149,-15.2569685,0.42461834326034875,-9.232905,-0.24598181,0.3635737427126185,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.30723802941237,-1.963742432103115]}"
4360,0.23835,0.1031,0.1206,0.0751,0.1246,0.29365,0.3946,0.36495,0.44535,0.5594488,0.20984584,0.65867513,-0.50324374,0.462502,-13.054392,0.35409941664141087,-6.7288995,-0.31973913,0.4323882442589504,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31283226639508,-2.013738712435331]}"
4361,0.2302,0.0971,0.1111,0.0721,0.115,0.3213,0.4182,0.3823,0.4759,0.5949103,0.24832654,0.68265843,-0.54965544,0.48753142,-13.085498,0.3939421254339095,-7.456731,-0.27400953,0.4341281717188732,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39605232267567,-1.8754084498670383]}"
4362,0.2308,0.0995,0.1061,0.0733,0.1037,0.2669,0.3619,0.3372,0.3994,0.54430956,0.18732391,0.64287454,-0.52131736,0.4347611,-13.474009,0.33922339199815355,-7.2078404,-0.30297908,0.38791749518513186,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.41773967617628,-1.8703705787018778]}"
4363,0.1961,0.0783,0.0937,0.0631,0.0976,0.2334,0.3207,0.3025,0.3617,0.5887605,0.21339753,0.654814,-0.52700657,0.41485676,-14.214772,0.5004055595651522,-7.675708,-0.29871726,0.4798135970601276,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77467551396384,-1.4340590401273106]}"
4364,0.2268,0.09255,0.10175,0.0692,0.11935,0.28635,0.371,0.3366,0.4148,0.56868225,0.1948882,0.65894526,-0.5357591,0.44281298,-12.8837805,0.35901359279378653,-7.532165,-0.2621292,0.3636654852186272,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31497288704018,-1.9684552041384025]}"
4365,0.1656,0.0696,0.0891,0.0589,0.0783,0.2099,0.2947,0.2795,0.3272,0.60126036,0.25589755,0.6518913,-0.5165491,0.39468035,-15.095798,0.6130435424984549,-7.637625,-0.32807082,0.3707799939566865,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.7626607453139,-1.4379000854253479]}"
4366,0.1906,0.0776,0.0916,0.0608,0.0978,0.272,0.3554,0.3381,0.3934,0.6266538,0.2789862,0.6951617,-0.573656,0.4627322,-13.794241,0.38118751842975485,-7.1930156,-0.31453493,0.31396009055939267,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.3150353927502,-1.9766090537688223]}"
4367,0.1859,0.0771,0.089,0.0599,0.0868,0.2274,0.3095,0.2972,0.3537,0.588031,0.23038706,0.6645197,-0.5390989,0.41529575,-14.1597185,0.4614597682362813,-7.7906466,-0.2901579,0.37280231590774804,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.7696522677332,-1.4364445630355716]}"
4368,0.2161,0.08905,0.10995,0.0692,0.1146,0.29945,0.40105,0.3748,0.44205,0.61603963,0.26857334,0.6882883,-0.5463641,0.4855932,-14.267145,0.3631277670642703,-7.1070185,-0.33498982,0.2955767775578195,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31822107518052,-1.9779914732262887]}"
4369,0.2284,0.0961,0.1041,0.0727,0.1141,0.2859,0.381,0.3485,0.423,0.5677013,0.20818166,0.6547958,-0.5399912,0.44908816,-13.965344,0.49402889058343646,-7.5413027,-0.2987003,0.39599383990684345,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40284742495318,-1.8753431506433955]}"
4370,0.1558,0.06185,0.08765,0.06095,0.0795,0.21805,0.3002,0.27915,0.3385,0.6372434,0.28359583,0.641576,-0.52208287,0.3895965,-14.672862,0.5137480365482219,-6.687537,-0.37383783,0.3665476136503756,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75181543178334,-1.421910724075338]}"
4371,0.2264,0.0936,0.10435,0.07765,0.1134,0.25755,0.32945,0.30335,0.3718,0.5284041,0.14525719,0.59238845,-0.488104,0.38427922,-13.064734,0.41201403555090366,-7.7846155,-0.253251,0.37561280673319786,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31942706138133,-1.9679052559678976]}"
4372,0.20295,0.0871,0.10215,0.06845,0.0999,0.26815,0.35485,0.32625,0.398,0.57856536,0.23299317,0.6531543,-0.5231092,0.4322119,-13.28415,0.39467245859052014,-6.9597487,-0.31241024,0.33195582571481336,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31517897409266,-1.9767428031400578]}"
4373,0.16865,0.0703,0.0895,0.0646,0.08475,0.2171,0.3028,0.28285,0.34685,0.6018689,0.25293466,0.62814796,-0.51926947,0.386306,-14.518539,0.408816723254958,-7.072636,-0.34485862,0.3796921859595628,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75909121581302,-1.4226978022820227]}"
4374,0.2506,0.1239,0.1079,0.0794,0.1224,0.2696,0.3502,0.3182,0.3992,0.43949333,0.11884666,0.6006036,-0.4935461,0.39906415,-14.018329,0.5864748351688766,-8.075679,-0.26897115,0.4337907063337525,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40317815588519,-1.8725947283880433]}"
4375,0.1728,0.0667,0.0901,0.0615,0.0844,0.226,0.3075,0.2805,0.3474,0.6157834,0.23759098,0.6403509,-0.51376146,0.3901425,-13.794393,0.4072134387455151,-7.407714,-0.3012285,0.35022973272506164,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75861953749815,-1.4219754826625073]}"
4376,0.2217,0.09755,0.11935,0.08365,0.12695,0.27045,0.352,0.33385,0.3913,0.5477515,0.20187202,0.59928143,-0.47330096,0.40904632,-13.587653,0.33067536246426243,-8.426364,-0.23445468,0.3691892822441041,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.3125352771562,-2.015557224548602]}"
4377,0.1716,0.0653,0.0892,0.058,0.0845,0.2286,0.3141,0.2929,0.3635,0.6353992,0.261141,0.6694215,-0.5331065,0.41409096,-14.505144,0.522138942326805,-6.1343193,-0.40557376,0.30024891581206486,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75514644482769,-1.4332139662793424]}"
4378,0.2326,0.1051,0.1067,0.077,0.1247,0.272,0.3565,0.317,0.4024,0.50201374,0.15356623,0.60913706,-0.49634174,0.40268457,-14.129822,0.49465950447148543,-8.5188875,-0.2477375,0.3792366912816168,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31588571074616,-1.967493867335189]}"
4379,0.21895,0.09455,0.1007,0.06955,0.11165,0.26575,0.3453,0.31695,0.3887,0.5404617,0.18286993,0.64010346,-0.51777804,0.4186125,-12.951827,0.3263372075887361,-6.9860764,-0.29921654,0.2754517845885456,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31824181914263,-1.967140914286218]}"
4380,0.2056,0.0881,0.1084,0.0699,0.1083,0.2977,0.3887,0.3581,0.4368,0.6051098,0.27053398,0.67336446,-0.5352626,0.46584052,-13.120899,0.44738611765683345,-7.5089016,-0.27203354,0.34845075816978693,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40123442893788,-1.8728214784180657]}"
4381,0.1716,0.0739,0.0954,0.06935,0.09195,0.22335,0.30015,0.28445,0.3384,0.58755404,0.24745093,0.6079706,-0.49769646,0.3778988,-14.524937,0.49841741172409826,-7.4021864,-0.32483742,0.40334541091502807,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75055865931701,-1.4230012164655987]}"
4382,0.1774,0.0669,0.0872,0.0569,0.0891,0.233,0.3254,0.3147,0.3641,0.6493711,0.27900836,0.69375676,-0.5660612,0.44366685,-14.618875,0.43273274959035035,-7.7091737,-0.30946285,0.3953156588321427,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77580687232526,-1.433982879601314]}"
4383,0.1786,0.0751,0.0931,0.0655,0.0893,0.2291,0.321,0.299,0.3602,0.59850305,0.2520938,0.64060354,-0.52512115,0.4051475,-14.646638,0.5843976950924059,-7.06339,-0.34929702,0.43213453460041035,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.7509319183358,-1.4387856201481626]}"
4384,0.2255,0.08855,0.1024,0.0647,0.1052,0.3107,0.4173,0.3933,0.4627,0.6324582,0.27117,0.71746725,-0.5868469,0.5145094,-13.116244,0.3995916907949848,-7.111472,-0.29685864,0.34990593918309365,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.30722239985313,-1.9885803189644642]}"
4385,0.2167,0.08985,0.09865,0.0684,0.1001,0.2747,0.38185,0.34735,0.4294,0.5889753,0.2316284,0.6709561,-0.5576233,0.45692056,-13.771179,0.4472047170793587,-7.46161,-0.2971616,0.3244543249795946,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.30995926408657,-1.9636726285213648]}"
4386,0.1388,0.0564,0.0905,0.0605,0.0792,0.2144,0.28475,0.2697,0.30995,0.6540938,0.32044065,0.6335554,-0.49750137,0.3779812,-13.751643,0.5014955059419393,-7.555985,-0.29077187,0.34067039215761064,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77829120593167,-1.4281556105031101]}"
4387,0.1623,0.066,0.0864,0.0601,0.0807,0.2197,0.2938,0.2726,0.3332,0.61015946,0.2536215,0.63871354,-0.5186629,0.38279092,-14.875123,0.5421022481952065,-7.211351,-0.3469894,0.3972430834794712,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77401534613679,-1.4290323671299046]}"
4388,0.1583,0.06425,0.0861,0.0612,0.07685,0.20825,0.2817,0.26935,0.32145,0.61480814,0.25967497,0.62970805,-0.5155437,0.37592557,-14.915334,0.5578693541954038,-7.8299193,-0.31151178,0.39260710890376416,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76186699025432,-1.4378387111029998]}"
4389,0.23535,0.09215,0.11135,0.0689,0.11265,0.32695,0.449,0.4182,0.4989,0.63887525,0.27977964,0.7171012,-0.57945424,0.5307973,-13.789375,0.49017058242201017,-7.1941686,-0.31430376,0.43209502788586285,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.3109360071584,-1.9895486731691105]}"
4390,0.2029,0.08825,0.10705,0.07605,0.1113,0.2867,0.38655,0.35305,0.42635,0.6000453,0.2700782,0.6455372,-0.53466636,0.44720697,-13.734053,0.4648300887708577,-7.7773848,-0.27690703,0.3779795066212408,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31823633158298,-2.013905237107122]}"
4391,0.1329,0.0507,0.0914,0.064,0.0823,0.2019,0.2748,0.2501,0.3107,0.6628989,0.3060052,0.59248644,-0.4647145,0.34289396,-14.265051,0.45946792596841135,-7.463509,-0.31302312,0.38476301838807103,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77493464229732,-1.4280798202515863]}"
4392,0.23285,0.11075,0.119,0.08485,0.12765,0.28295,0.36815,0.3517,0.40935,0.5210293,0.2033188,0.6112702,-0.49437007,0.4273931,-13.759986,0.4248218984079202,-8.073613,-0.2604414,0.3918438217549358,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31232122753146,-2.014678173120969]}"
4393,0.2294,0.0914,0.10515,0.066,0.1101,0.32545,0.4505,0.4117,0.4987,0.63665277,0.28435504,0.72367597,-0.5931121,0.53037745,-13.560242,0.4171333559916661,-7.1473994,-0.30968484,0.37245500337676685,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.30349411854687,-1.9890705104116582]}"
4394,0.2294,0.0985,0.1027,0.07,0.1102,0.3173,0.4091,0.3696,0.4594,0.5791498,0.23405677,0.6815287,-0.5651069,0.47828862,-13.095943,0.4201467520160094,-6.84292,-0.31360984,0.42573803824812373,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39740042917605,-1.8734946968385675]}"
4395,0.2201,0.0959,0.096,0.0654,0.1099,0.272,0.348,0.3224,0.3943,0.54147744,0.18857144,0.66271275,-0.54110897,0.43421942,-12.823595,0.37753904699968643,-6.5463123,-0.32407394,0.4740503952326307,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.29880680622486,-1.9762131561282847]}"
4396,0.1584,0.06295,0.08795,0.06035,0.08345,0.2243,0.30545,0.2797,0.3484,0.6325697,0.27687743,0.6450522,-0.52155584,0.39167312,-15.106622,0.4312167258026989,-7.297639,-0.348549,0.44874386716803905,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75693551706179,-1.4291137876238156]}"
4397,0.2119,0.0875,0.0995,0.0679,0.103,0.2875,0.3941,0.3459,0.4245,0.59621596,0.24022949,0.67182213,-0.5532106,0.45633617,-13.648843,0.3812521633786261,-6.6438894,-0.34519517,0.34052923647500677,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.4182650006487,-1.871313005905137]}"
4398,0.1656,0.0654,0.0868,0.0597,0.0824,0.2245,0.314,0.2783,0.3562,0.61943555,0.25388598,0.64674556,-0.5245138,0.39128876,-14.575928,0.5367443919505064,-7.3860126,-0.3273807,0.3704760222887469,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75521317058143,-1.4391571477121698]}"
4399,0.2249,0.0944,0.1106,0.079,0.1094,0.2784,0.3686,0.3347,0.4072,0.5600093,0.19621155,0.61808074,-0.5032562,0.4197767,-13.037171,0.34529050215734003,-6.884759,-0.30882612,0.37864387865039245,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40249688382534,-1.8716203848325763]}"
4400,0.12985,0.0529,0.0887,0.05515,0.0863,0.21915,0.29705,0.25855,0.31545,0.6602986,0.33135942,0.6483902,-0.48912886,0.3749539,-14.685169,0.3769877005643896,-8.312596,-0.2770953,0.4033185591434698,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31916602849427,-1.972757307471472]}"
4401,0.16345,0.0653,0.08875,0.0598,0.08375,0.2219,0.30745,0.2775,0.34255,0.6190198,0.2586461,0.64541954,-0.5153584,0.3900036,-15.06402,0.5182593668156414,-7.2339654,-0.35115525,0.3614601371473327,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75059597388432,-1.4337226142604973]}"
4402,0.2017,0.0854,0.1029,0.0693,0.1082,0.2811,0.3625,0.337,0.4106,0.59564394,0.2511602,0.6588727,-0.5321664,0.44306523,-13.249026,0.48331857112717813,-7.546385,-0.27422592,0.43834678896117296,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40176090961005,-1.8757459104373797]}"
4403,0.1703,0.0642,0.0853,0.0581,0.0803,0.2151,0.2945,0.2705,0.3266,0.6163729,0.22731397,0.6463786,-0.5205172,0.384504,-14.723127,0.4778056834487501,-7.049019,-0.35247368,0.2986440456883752,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76524481924416,-1.4312610106698567]}"
4404,0.2041,0.0834,0.0953,0.0599,0.1017,0.2903,0.3909,0.3488,0.4347,0.61406755,0.261711,0.70687544,-0.5708174,0.47689006,-13.905244,0.47077328818828335,-6.3120522,-0.375579,0.3238990873068559,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.41639915829599,-1.8715554207693934]}"
4405,0.1817,0.0741,0.0842,0.0584,0.0866,0.2336,0.3197,0.3002,0.3619,0.6040609,0.2459016,0.67428887,-0.5619146,0.42243186,-14.902464,0.534540961437628,-7.536602,-0.32826063,0.3847982480606582,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76930443195099,-1.4314829769820048]}"
4406,0.237,0.1131,0.1146,0.0863,0.1218,0.291,0.3846,0.3216,0.4297,0.4796411,0.15145004,0.5768571,-0.47455293,0.38875425,-14.222986,0.5289341331269526,-8.346779,-0.2603575,0.3766158567817808,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.40287192310956,-1.875139561829603]}"
4407,0.1727,0.0645,0.0889,0.0593,0.0869,0.2472,0.3566,0.3193,0.3954,0.66388744,0.29796746,0.68674064,-0.5644292,0.443888,-14.715847,0.4405238647984551,-7.4114923,-0.33010542,0.4500639534275,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.08466535696581,-1.4203135461100427]}"
4408,0.22265,0.0932,0.09725,0.0651,0.1077,0.28105,0.37195,0.34795,0.4186,0.577468,0.2195934,0.68478394,-0.5631177,0.46467882,-12.988066,0.3488232191731342,-6.754518,-0.31574124,0.48565631655861985,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.29913050198026,-1.976174940172499]}"
4409,0.1608,0.06415,0.08795,0.0612,0.0876,0.22155,0.3038,0.27615,0.3365,0.6229797,0.263989,0.63717204,-0.51689094,0.38505402,-15.078602,0.44475315937106075,-6.990219,-0.36650726,0.4576377027472134,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.75690753834209,-1.4286918913519293]}"
4410,0.2312,0.0951,0.0951,0.0616,0.1077,0.273,0.3652,0.3372,0.4135,0.5600277,0.18648838,0.69107324,-0.5600277,0.45994657,-13.402537,0.4664629169989922,-7.392806,-0.28899407,0.37191927160843186,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.41190488246734,-1.872405243872655]}"
4411,0.2064,0.0899,0.1025,0.0726,0.11,0.2522,0.3311,0.275,0.3682,0.5072623,0.14250103,0.5822785,-0.45695364,0.35818782,-14.490706,0.3881873204618742,-8.229932,-0.2755545,0.35661098454282225,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31543058079707,-1.9672963987139052]}"
4412,0.1508,0.05725,0.087,0.05835,0.0804,0.21465,0.2844,0.27785,0.32,0.65831095,0.29639566,0.6528852,-0.5230917,0.3937455,-14.840323,0.5195721653496364,-7.0721784,-0.35450742,0.4340356039554081,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.76712793860818,-1.4419519141123764]}"
4413,0.1943,0.0747,0.0945,0.0597,0.0989,0.2821,0.3813,0.3535,0.4222,0.65109766,0.29061705,0.71103585,-0.578125,0.4825887,-15.37454,0.5188460557069448,-8.714762,-0.27646208,0.32861833273556584,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.29945665621507,-1.9781203321647298]}"
4414,0.1934,0.0817,0.088,0.0658,0.0917,0.2156,0.2969,0.2675,0.3293,0.5320733,0.16077244,0.60516053,-0.5049227,0.36307454,-13.796975,0.49592170820200465,-7.5876393,-0.29036462,0.36543150488052945,4,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.77335310066292,-1.4350315968122922]}"
